YEAR,MO,DY,T2M,T2MDEW,T2M_MIN,T2M_MAX,QV2M,PRECTOTCORR,PS,WS50M_MAX,WS50M_MIN,WS10M
2019,12,21,14.9,4.8,9.46,22.46,5.55,0,96.97,5.64,0.52,1.95
2019,12,22,12.65,2.4,6.72,21.94,4.7,0,97.09,6.62,1.66,2.84
2019,12,23,12.71,1.31,6.15,22.14,4.33,0,96.99,6.85,1.42,2.55
2019,12,24,12.86,2.57,7.81,20.74,4.76,0,97.08,6.88,0.93,2.69
2019,12,25,11.77,-0.27,5.53,20.94,3.91,0,97.05,6.01,1.76,2.7
2019,12,26,10.6,-3.39,4.48,20.13,3.05,0,97.05,5.3,2.35,2.96
2019,12,27,10.3,-3.89,4.45,19.62,2.93,0,97.07,4.45,0.43,1.71
2019,12,28,8.83,-2.28,2.43,18.48,3.3,0,97.13,6.39,1.26,2.23
2019,12,29,8.58,-2.47,1.08,18.11,3.3,0,97.15,5.95,1.98,2.44
2019,12,30,8.45,-1.78,1.49,18.37,3.48,0,97.04,7.2,1.97,2.67
2019,12,31,8.53,0.7,1.72,17.48,4.15,0,97.12,7.22,1.14,2.77
2020,1,1,10.55,2.26,4.11,19.69,4.7,0,97.24,8.09,5.62,4.04
2020,1,2,11.08,6.9,5.56,18.62,6.41,0,97.29,6.09,3.44,3.29
2020,1,3,13.77,7.08,6.57,21.62,6.47,0,97.09,4.91,1.3,1.8
2020,1,4,14.38,6.2,8.22,21.23,6.16,0,97.05,3.61,0.59,1.38
2020,1,5,14.68,3.73,9.33,22.08,5.13,0,97.06,4.07,0.49,1.15
2020,1,6,14.94,5.8,9.03,22.58,5.92,0,97.09,5.99,2.02,2.58
2020,1,7,15.62,7.21,8.09,24.05,6.59,0.09,96.84,6.3,0.88,2.8
2020,1,8,13.36,7.11,7.74,20.08,6.65,0.31,96.74,7.63,3.84,3.86
2020,1,9,9.68,0.58,3.48,17.93,4.15,0,97.2,7.34,3.14,3.05
2020,1,10,9.37,-2.53,1.71,18.29,3.23,0,97.27,7.17,1.16,2.31
2020,1,11,10.94,-2.69,3.37,19.78,3.23,0,97.21,5.27,1.48,2.38
2020,1,12,13.53,-0.26,6.15,22.73,3.91,0,96.89,5.99,2.19,2.7
2020,1,13,14.58,8.35,8.77,23.46,7.32,0.01,96.46,9.62,5.66,4.74
2020,1,14,12.55,5.46,7.27,20.01,5.86,0,96.77,6.71,0.65,2.87
2020,1,15,13.62,5.94,6.48,21.18,6.16,0.46,96.81,6.71,0.45,2.81
2020,1,16,11.49,7.65,8.19,14.86,6.77,1.13,96.74,6.22,3.21,3.6
2020,1,17,11.69,4.54,5.89,19.67,5.49,0.01,96.89,5.55,0.55,2.2
2020,1,18,11.96,4.05,5.38,20.18,5.31,0,97.04,6.98,2.27,2.61
2020,1,19,11.12,1.26,4.25,20.07,4.33,0,97.14,6.7,0.28,2.3
2020,1,20,11.92,0.08,4.83,19.19,3.97,0,97.04,5.88,1.12,2.02
2020,1,21,13.88,3.11,7.79,21.95,4.94,0,97.01,7.66,1.33,2.91
2020,1,22,13.26,2.47,6.48,22.53,4.7,0,97.3,8.27,2.23,3.23
2020,1,23,11.77,0.83,5.14,21.22,4.15,0,97.29,8.15,4.59,4.02
2020,1,24,12.23,-1.84,3.96,22.58,3.42,0,97.07,7.1,2.42,3
2020,1,25,15.29,-0.15,7.08,23.83,3.91,0,96.97,6.07,0.82,1.66
2020,1,26,17.01,1.9,10.49,25.54,4.52,0,96.8,4.83,0.66,1.74
2020,1,27,16.48,5.73,8.51,24.94,5.98,0.24,96.42,6.43,1.39,2.75
2020,1,28,16.01,7.55,10.96,22.4,6.77,0.06,96.37,7.14,2.72,3.15
2020,1,29,13.79,1.13,7.82,21.73,4.33,0,96.94,6.95,1.88,2.58
2020,1,30,12.57,0.41,6.71,21.1,4.09,0,97.11,5.88,1.66,2.81
2020,1,31,13.12,-1.16,7.66,21.78,3.6,0,96.84,4.98,0.49,2.36
2020,2,1,13.09,-1.55,6.91,22.03,3.48,0,97.11,6.44,0.34,2.23
2020,2,2,13.12,-0.62,5.68,21.94,3.72,0,97.29,6.41,0.76,1.98
2020,2,3,13.12,-1.79,5.08,22.05,3.42,0,97.13,5.2,1.48,2.16
2020,2,4,14.07,0.72,5.26,22.65,4.15,0,96.91,5.7,0.16,2.38
2020,2,5,13.67,0.99,6.05,22.56,4.21,0,97,7.54,1.5,2.62
2020,2,6,13.9,-1.61,6.19,22.47,3.48,0,96.9,7.84,0.71,2.16
2020,2,7,12.69,-1.44,5.21,22.17,3.54,0,97.13,7.73,2.47,3.2
2020,2,8,13.02,-2.04,5.81,23.17,3.42,0,97.37,7.23,1.16,2.63
2020,2,9,14.37,-3.32,5.83,23.44,3.05,0,97.42,5.94,0.41,1.6
2020,2,10,15.4,-3.88,8.15,23.96,2.93,0,97.19,3.16,0.58,1.4
2020,2,11,15.62,-1.75,6.26,24.8,3.42,0,97.21,4.57,0.32,1.71
2020,2,12,17.27,-0.05,8.17,27.99,3.91,0,97.25,4.96,0.45,2.01
2020,2,13,18.51,1.8,10,29.34,4.46,0,97.04,8.71,2.02,3.06
2020,2,14,17.76,1.48,11.06,26.63,4.39,0,96.82,8.79,4.24,4.11
2020,2,15,17.14,-5.98,7.98,27.86,2.5,0,96.79,6.88,3.58,3.45
2020,2,16,19.44,-6.8,10.94,30.41,2.32,0,96.99,4.92,2.07,2.51
2020,2,17,19.46,-6.18,12.9,30.06,2.44,0,97.1,7.21,0.93,2.48
2020,2,18,19.91,-6.04,11.65,30.07,2.5,0,96.89,5.64,0.27,2.55
2020,2,19,19.47,-2.51,11.67,29.06,3.36,0,96.62,6.32,0.71,2.78
2020,2,20,19.97,3.22,11.89,31.15,5,0.63,96.46,6.62,0.59,3.07
2020,2,21,17.24,5.01,11.43,25.3,5.74,0.45,96.9,8.17,4.3,4.02
2020,2,22,17.12,8.38,9.93,25.72,7.08,0,97.26,7.67,2.59,3.05
2020,2,23,18.12,8.95,11.3,25.96,7.39,0,97.09,6.13,1.99,2.55
2020,2,24,18.85,7.71,11.5,27.04,6.84,0,96.82,6.88,1.99,2.48
2020,2,25,20.02,4.24,13.5,28.62,5.31,0,96.75,6.31,0.34,2.61
2020,2,26,20.2,4.58,12.21,29.89,5.49,0,96.79,5.97,0.86,2.4
2020,2,27,22.29,4.68,13.6,30.77,5.49,0,96.72,6.06,1.43,2.3
2020,2,28,22.27,6.14,15.29,30.78,6.1,0,96.52,8.41,3.68,3.2
2020,2,29,22.95,7.86,14.36,31.31,6.9,0.06,96.39,6.84,0.65,2.25
2020,3,1,21.92,8.94,14.64,29.66,7.45,0.05,96.54,6.96,0.42,2.8
2020,3,2,22.23,8.74,14.58,29.66,7.32,0,96.61,6.59,0.31,1.84
2020,3,3,22.63,7.8,15.64,30.45,6.9,0.08,96.48,5.59,0.11,2.02
2020,3,4,21.83,9.03,16.36,28.76,7.63,4.78,96.36,7.74,2.45,2.98
2020,3,5,20.37,11.58,14.13,27.92,8.97,4.01,96.27,8.52,3.45,3.72
2020,3,6,17.32,10.69,11.78,23.28,8.42,10.32,96.15,8.34,2.59,3.86
2020,3,7,16.56,8.62,10.16,24.64,7.26,0,96.7,6.67,2.06,2.78
2020,3,8,18.38,7.13,10.54,27.33,6.53,0,96.93,7.24,0.69,2.41
2020,3,9,18.79,4.86,11.01,27.67,5.62,0,96.73,7.75,2.27,2.85
2020,3,10,17.91,6.01,13.15,24.46,6.16,1.56,96.53,7.68,4.62,3.93
2020,3,11,19.3,9.3,12.59,27.56,7.63,0.15,96.23,7.39,5.05,4.15
2020,3,12,18.54,4.45,12.32,26.83,5.55,0,96.46,7.52,0.82,3.41
2020,3,13,17.72,-1.06,10.98,26.41,3.72,0,96.73,7.96,2,3.49
2020,3,14,16.94,3.29,9.87,25.19,5,0,96.87,7.62,2.61,3.56
2020,3,15,17.17,5.48,10.61,24.76,5.8,0.03,96.94,6.3,2.18,2.43
2020,3,16,18.8,5.6,11.34,26.3,5.86,0,96.96,5.84,0.08,1.8
2020,3,17,21.43,5.24,13.78,30.37,5.74,0,96.98,5.18,1.7,2.06
2020,3,18,23.18,5.52,15.26,32.55,5.86,0,96.81,5.69,0.65,1.98
2020,3,19,24.01,5.59,16.05,33.36,5.92,0,96.51,5.62,2.67,2.91
2020,3,20,24.1,6.78,15.76,32.85,6.47,0.34,96.35,6.77,2.44,2.83
2020,3,21,24.98,6.29,16.62,33.03,6.23,0.41,96.4,3.5,0.43,0.92
2020,3,22,25.33,5.44,18.07,34.19,5.86,0,96.57,7.41,0.32,2.28
2020,3,23,24.44,8.65,17.13,31.84,7.26,0,96.56,6.64,1.42,2.46
2020,3,24,26.73,9.85,19.78,34.58,7.93,0.84,96.43,6.88,0.91,2.56
2020,3,25,25.39,11.24,18.19,33.61,8.73,3.03,96.54,9.18,1.04,2.85
2020,3,26,23.41,14.88,18.31,30,10.99,4.16,96.63,8.29,2.13,4.04
2020,3,27,21.47,15.33,16.86,26.8,11.29,5.44,96.71,6.52,0.75,3.48
2020,3,28,22.35,9.25,14.46,30.7,7.63,0,96.77,7.28,0.18,2.03
2020,3,29,23,7.57,15.23,31.51,6.77,0,96.65,7.73,2.45,3.1
2020,3,30,23.45,7.4,15.21,32.71,6.65,0,96.62,7.96,0.98,2.89
2020,3,31,24.83,7.65,15.93,33.19,6.77,0.02,96.45,7.29,2.41,3.3
2020,4,1,25.14,7.49,17.46,34.12,6.77,0.01,96.42,8.88,0.48,3.22
2020,4,2,23.97,7.24,16.24,32.75,6.65,0,96.49,8.14,4.13,4.06
2020,4,3,23.94,1.41,15.33,33.84,4.46,0,96.63,8.07,2.45,3.86
2020,4,4,25.15,3.44,16.66,34.61,5.07,0,96.6,6.2,1.05,2.92
2020,4,5,27.09,5.04,17.44,36.39,5.68,0,96.53,6.82,3.13,3.37
2020,4,6,27.4,5.44,18.87,36.46,5.86,0,96.49,8.96,2.23,3.46
2020,4,7,28.31,4.45,19.19,36.87,5.49,0,96.27,7.91,0.77,2.48
2020,4,8,26.69,6.34,18.33,36.26,6.29,0.32,96.34,8.8,0.22,3.94
2020,4,9,26.37,4.6,17.26,35.57,5.49,0,96.48,7.59,2.12,3.6
2020,4,10,29.37,4.65,19.69,38.01,5.49,0,96.49,5.63,1.83,2.45
2020,4,11,31.24,6.55,24.1,39.67,6.29,0,96.63,8.64,1.01,3.42
2020,4,12,29.99,9.07,21.4,38.51,7.45,0,96.51,8.05,2.74,4.06
2020,4,13,32.08,8.59,24.36,40.59,7.26,0,96.28,5.66,0.74,2.7
2020,4,14,32.09,6.22,25.17,39.55,6.23,0,96.33,7.45,3.17,3.7
2020,4,15,31.51,3.83,23.86,39.99,5.19,0,96.32,7.62,4.31,4.19
2020,4,16,32.03,7.33,22.96,40.37,6.65,0,96.13,7.88,1.14,3.13
2020,4,17,30.8,6.98,25.04,38.08,6.53,0,96.08,7.53,1.55,3.62
2020,4,18,30.2,8.14,23.01,36.65,7.02,0.01,96.23,7.76,2.27,4.05
2020,4,19,29.39,9.83,22.95,35.95,7.93,0.58,96.24,7.55,3.89,4.26
2020,4,20,24.65,11.23,21.54,26.85,8.79,0.2,96.33,7.02,0.22,2.29
2020,4,21,27.9,11.17,19.95,35.44,8.67,0,96.33,6.78,0.8,2.67
2020,4,22,29.69,6.98,21.05,37.46,6.53,0,96.2,6.48,2.04,2.99
2020,4,23,28.03,11.91,24.28,32.76,9.16,4.41,96.17,7.47,1.16,2.03
2020,4,24,31.01,12.55,23.14,37.77,9.52,1.37,95.92,4.47,1.3,2.22
2020,4,25,30.21,12.78,24.28,36.75,9.64,1.18,95.95,6.22,1,2.44
2020,4,26,30.37,12.64,23.61,37.95,9.52,1.4,96.11,7.15,3.4,3.26
2020,4,27,30.7,12.15,22.73,38.49,9.22,0.79,96.31,8.27,2.4,3.34
2020,4,28,30.69,11.36,23.43,38.03,8.73,0,96.41,7.37,0.28,3.21
2020,4,29,30.98,12.96,23.01,38.8,9.7,1.93,96.26,6.35,0.77,2.7
2020,4,30,31.93,13.07,25.33,38.5,9.77,0.62,96.24,7.83,1.66,3.33
2020,5,1,32.33,11.6,24.59,40.48,8.91,0.93,96.11,7.23,2.66,3.75
2020,5,2,32.71,7.35,24.12,42.03,6.71,0,95.91,8.18,5.84,4.66
2020,5,3,32.19,12.58,25.12,40.54,9.7,5.45,95.92,7.58,1.55,3.02
2020,5,4,30.21,14.51,23.35,37.64,10.8,2.01,96.2,7.39,1.34,2.8
2020,5,5,30.39,12.26,23.04,37.87,9.34,0.36,96.19,5.47,0.5,2.81
2020,5,6,31.96,11.37,26.44,38.45,8.85,2.11,96.04,8.38,0.49,2.19
2020,5,7,30.84,12.98,22.31,39.65,9.89,0.75,96.06,7.9,1.4,2.86
2020,5,8,32.52,9.23,23.33,41.45,7.69,0,95.98,5.47,2.59,2.79
2020,5,9,34.13,7.15,24.18,43.08,6.65,0,95.98,4.38,1.45,2.16
2020,5,10,34.48,8.97,26.37,42.65,7.45,0.82,96.03,7.41,1.95,3.34
2020,5,11,33.87,11.68,25.08,41.75,9.03,2.78,96.12,6.55,0.11,2.52
2020,5,12,33.33,13.22,26.44,39.44,9.95,0,96.12,6.44,1.4,2.18
2020,5,13,32.73,12.81,25.9,39.33,9.64,1.26,96.03,7.04,0.61,2.75
2020,5,14,33.88,12.4,26.03,41.18,9.4,0.02,95.99,7.09,2.62,3.21
2020,5,15,34.18,12.65,27.24,40.77,9.58,0.05,95.97,7.81,3.59,4.37
2020,5,16,33.75,12,27.16,40.22,9.16,0.05,95.93,6.23,2.64,3.36
2020,5,17,34.35,7.31,28.52,41.65,6.84,0.15,95.77,9.11,0.32,3.52
2020,5,18,33.48,1.5,25.57,41.36,4.39,0,95.71,7.55,2.73,3.72
2020,5,19,33.12,1.44,25.49,41.04,4.39,0,95.67,8.28,3.84,4.71
2020,5,20,32.51,0.97,23.9,40.86,4.27,0,95.62,10.89,3.64,5.16
2020,5,21,33.89,3.32,24.34,42.65,5.07,0,95.61,8.25,2.97,4.53
2020,5,22,35.73,8.28,26.49,44.24,7.26,0,95.58,9.52,2.56,4.94
2020,5,23,37.01,11.44,30.94,44.24,8.91,0,95.72,10.55,6.46,6.14
2020,5,24,36.52,7.92,28.79,44.28,7.02,0,95.81,8.72,5.64,4.91
2020,5,25,36.89,9.95,29.25,44.44,8,0,95.77,8.98,7.17,5.66
2020,5,26,37.62,10.65,31.58,45.08,8.48,0,95.65,11.52,7.62,6.86
2020,5,27,37.48,9.76,31.29,45.27,8.06,0,95.46,11.37,5.95,6.01
2020,5,28,36.14,11.63,29.55,43.19,9.03,0.43,95.42,8.08,3.61,3.64
2020,5,29,35.8,12.21,29.8,42.26,9.34,3.15,95.59,5.64,2.73,3.42
2020,5,30,30.87,18.26,26.64,34.23,13.85,12.76,95.91,5.82,1.86,2.77
2020,5,31,29.1,18.27,25.13,33.98,13.79,6.29,96.07,5.61,1.18,2.66
2020,6,1,29.57,19.44,23.44,35.39,14.77,7.84,96.14,4.41,1.65,2.22
2020,6,2,31.33,17.57,24.31,36.73,13.18,0.02,95.96,5.14,0.73,1.99
2020,6,3,32.79,16.5,26.1,38.43,12.39,0.16,95.74,4.68,0.68,1.41
2020,6,4,30.18,17.87,25.52,36.35,13.43,1.07,95.71,7.73,1.52,3.8
2020,6,5,30.37,17.44,23.28,36.61,13.06,1.23,95.7,6,0.87,2.84
2020,6,6,30.84,18.55,25.54,35.17,14.04,0.06,95.66,4.7,1.41,1.8
2020,6,7,30.95,19.59,26.69,35.65,14.95,4.21,95.71,7.15,2.11,3.45
2020,6,8,31.63,19.4,26.31,37.29,14.77,1.55,95.7,7.11,3.08,3.25
2020,6,9,34.04,19.34,27.59,40.27,14.77,0.1,95.7,7.97,2.07,3.52
2020,6,10,34.62,19.51,29.34,40.8,14.89,0.81,95.6,8.91,3.94,4.2
2020,6,11,35.34,19.08,29.04,41.83,14.59,0.26,95.46,7.55,1.47,3.83
2020,6,12,36.18,18.91,29.67,41.75,14.47,0.17,95.3,3.98,1.45,2.26
2020,6,13,35.18,18.08,30.32,39.48,13.73,1.08,95.34,6.05,0.11,1.62
2020,6,14,35.54,17.9,29.25,41.81,13.49,0.09,95.45,5.41,0.96,2.48
2020,6,15,36.4,14.66,29.77,43.59,11.17,0,95.3,5.94,0.88,2.7
2020,6,16,36.58,11.23,29.23,44.23,8.85,0,95.09,7.49,1.66,3.81
2020,6,17,36.53,12.4,28.3,44.16,9.46,0,95.02,7.29,2.28,3.29
2020,6,18,36.41,16.41,30.02,43.77,12.45,0,95.21,9.57,4.36,5.06
2020,6,19,36.09,19.6,31.37,41.16,15.01,3.67,95.41,10.38,4.62,5.23
2020,6,20,35,20.02,30.37,40.21,15.38,3.01,95.54,9.34,5.05,4.98
2020,6,21,34.37,20.69,29.7,39.4,16.11,3.59,95.48,8.75,0.7,4.53
2020,6,22,33.67,20.92,28.89,38.34,16.36,4.58,95.43,6.2,0.21,2.81
2020,6,23,34.16,20.06,29.12,40.22,15.5,0.2,95.55,7.04,2.59,3.45
2020,6,24,33.39,22.08,28.16,38.64,17.46,1.98,95.61,5.44,1.7,2.52
2020,6,25,34.36,22.01,29.22,39.29,17.46,1.25,95.48,5.02,0.42,2.45
2020,6,26,34.35,21.81,29.53,39.84,17.21,2.86,95.44,7.21,5.47,4.91
2020,6,27,35.08,19.95,28.83,41.32,15.32,0.03,95.42,11.62,6.29,5.98
2020,6,28,35.83,19.36,28.9,42.05,14.77,0,95.39,9.66,5.02,5.76
2020,6,29,36.26,20.2,30.42,41.98,15.62,1.15,95.46,9.45,3.02,4.14
2020,6,30,37.08,18.67,31.2,43.11,14.22,1.67,95.44,6.85,0.17,2.17
2020,7,1,35.69,21.31,31.09,41.25,16.72,2.51,95.38,6.62,1.83,3.7
2020,7,2,35.3,21.42,29.62,41.61,16.91,0.38,95.25,8.23,4.33,4.77
2020,7,3,36.37,21.33,30.25,42.02,16.78,0.26,95.19,8.78,1.56,4.08
2020,7,4,34.45,21.58,30.15,40.84,17.03,1.45,95.14,5.33,0.91,2.84
2020,7,5,31.82,22.32,29.16,35.06,17.82,1.32,95.21,5.27,2.19,3.12
2020,7,6,33.45,20.49,28.25,38.91,15.93,1.24,95.14,4.41,1.92,1.95
2020,7,7,32.92,20.44,28.33,37.41,15.87,2.43,95.38,5.11,1.74,2.11
2020,7,8,32.32,22.53,28.14,36.58,18.01,10.03,95.54,5.24,1.32,1.98
2020,7,9,31.16,23.74,27.21,35.22,19.41,7.52,95.37,7.54,3.94,4.09
2020,7,10,32.8,21.99,27.55,38.19,17.4,0.62,95.29,10.31,4.91,5.16
2020,7,11,32.94,22.85,27.69,37.94,18.37,0.42,95.27,7.72,4.11,4.22
2020,7,12,30.68,23.6,28.33,33.12,19.23,3.9,95.4,8.04,1.34,3.72
2020,7,13,31.55,22.99,26.57,36.3,18.55,2.93,95.42,7.18,2.04,3.02
2020,7,14,33.56,21.73,27.92,39.12,17.15,1.47,95.46,4.91,1.77,2.41
2020,7,15,33.93,21.46,28.1,40.02,16.91,0.93,95.4,6.1,2.99,2.65
2020,7,16,32.83,21.9,27.82,37.54,17.33,0.13,95.29,5.93,3.66,3.62
2020,7,17,33.51,22.71,28.69,38.73,18.19,0.12,95.35,6.15,3.95,3.8
2020,7,18,34.85,22.24,29.39,39.67,17.7,0.27,95.47,3.79,0.48,1.81
2020,7,19,32.85,23.45,29.63,35.65,19.04,2.03,95.45,10.96,4.07,5.21
2020,7,20,33.47,21.98,28.51,38.4,17.4,1.37,95.29,8.76,3.09,4.52
2020,7,21,32.1,22.08,28.21,36.08,17.52,2.4,95.51,7.3,2.7,3.98
2020,7,22,29.94,22.62,27.28,34.19,18.07,6.55,95.7,9.29,2.16,4.58
2020,7,23,31.8,22.11,26.11,37.55,17.52,1.69,95.57,6.3,2.54,3.36
2020,7,24,29.62,23.04,26.4,34.18,18.49,13.72,95.75,4.19,0.58,1.88
2020,7,25,29.81,22.69,25.67,35.53,18.13,4.46,95.9,6.04,0.86,3.05
2020,7,26,31.4,22.5,26.31,36.98,17.88,1.78,95.92,5.83,2.41,2.65
2020,7,27,32.26,21.84,26.83,37.89,17.21,1,95.79,7.55,4.45,4.21
2020,7,28,32.74,21.8,28.38,37.73,17.15,0.1,95.58,8.23,4.16,4.56
2020,7,29,32.43,22.19,27.56,38.81,17.64,4.53,95.53,7.3,0.41,3.63
2020,7,30,30.15,23.41,27.26,33.74,18.92,11.04,95.71,6.7,0.74,2.48
2020,7,31,31.54,22.2,25.71,37.76,17.58,0.95,95.62,5.05,1.5,2.08
2020,8,1,31.69,23.08,27.59,36.32,18.62,8.68,95.57,4.09,0.47,1.45
2020,8,2,31.3,23.96,27.03,35.85,19.65,17.29,95.43,7.18,2.3,2.57
2020,8,3,30.88,24.13,26.1,35.65,19.9,14.12,95.13,8.53,3.89,4.38
2020,8,4,31.9,23.36,26.41,37.17,19.04,4.34,94.92,7.01,1.05,2.62
2020,8,5,31.51,23.22,27.86,36.43,18.86,1.73,94.94,7.2,1.86,3.6
2020,8,6,29.94,23.74,26.09,36.42,19.47,4.78,95.11,10.16,5.73,6
2020,8,7,29.99,24.07,25.65,34.48,19.78,3.11,95.35,7.56,3.2,4
2020,8,8,30.94,23.89,26.79,36.2,19.59,5.47,95.37,6.1,0.33,1.88
2020,8,9,30.8,24.33,26.83,35.05,20.14,6.17,95.3,5.6,1.37,2.51
2020,8,10,30.15,25.08,27.01,34.02,21.06,7.34,95.35,3.13,1.56,1.55
2020,8,11,28.49,25.51,26.59,30.76,21.55,19.19,95.43,5.26,2.12,2.2
2020,8,12,29,24.83,25.63,33.23,20.69,6.13,95.38,6.86,3.94,3.61
2020,8,13,29.68,24.73,25.63,34.32,20.63,2.92,95.24,5.56,0.21,1.95
2020,8,14,28.8,25.27,25.75,32.83,21.3,30.46,95.12,5.87,1.09,2.59
2020,8,15,28.21,25.48,25.66,31.62,21.61,27.73,95.09,4.88,0.64,1.86
2020,8,16,28.9,25.65,25.72,32.82,21.79,2.64,95.21,4.32,1.86,1.98
2020,8,17,29.62,25.69,26.15,34.07,21.79,3.37,95.27,5.56,1.61,2.37
2020,8,18,29.42,25.83,25.96,33.18,21.97,8.61,95.35,4.58,1.16,1.48
2020,8,19,28.21,26.21,26.39,30.5,22.52,30.88,95.32,5.22,1.48,2.28
2020,8,20,27.37,25.51,25.38,30.16,21.55,32.07,95.48,5.1,1.65,2.12
2020,8,21,27.26,24,24.67,31.06,19.59,0.66,95.65,6.91,4.51,3.88
2020,8,22,27.52,24.32,23.98,31.8,20.02,0.86,95.56,6.96,4.38,3.98
2020,8,23,27.51,24.38,24.24,31.87,20.14,2.56,95.35,7.16,5.48,4.53
2020,8,24,27.41,24.56,24.54,31.15,20.39,5.53,95.35,6.62,3.73,3.45
2020,8,25,27.54,24.65,24.55,31.92,20.45,3.08,95.63,8.39,4.75,4.33
2020,8,26,27.09,23.72,24.15,31.13,19.23,1.35,95.88,9.51,4.55,4.83
2020,8,27,27.55,23.36,23.58,32.12,18.86,0.06,95.82,6.25,2.57,2.79
2020,8,28,28.05,23.24,23.64,32.22,18.74,1,95.65,6.3,0.8,2.06
2020,8,29,28.18,23.89,24.38,32.22,19.53,4.27,95.55,6.45,2.23,2.31
2020,8,30,27.17,24.04,24.34,31.43,19.71,10.54,95.4,7.45,0.87,4
2020,8,31,25.96,23.33,22.93,30.19,18.86,3.75,95.69,11.62,6.39,6.48
2020,9,1,26.76,23.45,23.53,31.08,18.92,2.2,95.92,6.66,5.05,4.15
2020,9,2,27.19,23.13,23.75,30.58,18.49,0.71,96.13,5.67,0.46,2.1
2020,9,3,27.23,23.9,23.97,30.94,19.47,10.45,96.09,3.98,1.55,1.5
2020,9,4,27.5,24.8,24.87,31.15,20.51,6.21,95.98,5.17,1.16,2.14
2020,9,5,26.83,24.51,24.33,30.06,20.2,5.31,95.91,4.8,3.24,2.51
2020,9,6,27.3,23.47,23.79,30.65,18.98,0.56,95.85,4.96,0.9,1.74
2020,9,7,27.76,23.98,24.12,31.44,19.59,22,95.89,3.41,1.12,1.81
2020,9,8,28.33,23.4,23.79,32.33,18.86,3.55,95.96,4.45,0.28,1.95
2020,9,9,28.3,23.26,23.73,33.04,18.74,1.18,95.97,6.38,1.37,2.17
2020,9,10,28.91,22.4,23.83,34.12,17.82,0,95.71,6.48,0.32,2.51
2020,9,11,29.22,22.39,23.1,34.98,17.76,0,95.7,6.11,1.55,2.16
2020,9,12,28.93,22.45,23.97,33.9,17.82,0,95.98,3.92,1.05,1.85
2020,9,13,28.71,21.58,23.25,34.66,16.91,0,95.97,4.73,1.17,1.88
2020,9,14,28.73,21.13,24.2,33.85,16.42,0,95.89,4.65,0.23,1.27
2020,9,15,29.35,21.81,23.54,34.98,17.21,0,95.82,3.22,1.72,1.67
2020,9,16,29.27,20.61,23.01,35.78,15.93,0,95.84,6.19,0.23,1.66
2020,9,17,29.63,22.74,24.44,35.47,18.19,0,95.84,7.44,2.56,3.09
2020,9,18,29.23,23.23,24.71,34.9,18.74,0,95.79,9.4,3.07,3.93
2020,9,19,28.21,21.3,23.28,33.87,16.66,0.07,95.73,6.27,0.8,2.48
2020,9,20,28.88,20.68,24.17,35.55,16.05,0,95.6,6.06,3.15,2.79
2020,9,21,28.73,19.19,22.51,35.4,14.65,0,95.52,6.25,2.71,2.56
2020,9,22,28.48,20.2,22.84,33.73,15.69,0,95.55,6.64,0.96,2.48
2020,9,23,29.68,22.55,25.44,34.32,18.01,0.09,95.56,4.26,0.69,1.38
2020,9,24,30.37,20.42,25.09,36.25,15.87,0.02,95.73,4.17,0.28,1.19
2020,9,25,29.62,19.12,23.27,36.64,14.65,0,95.77,8.21,3.95,3.47
2020,9,26,28.06,20.2,23.82,33.71,15.56,2.31,95.8,7.63,1.5,3.1
2020,9,27,27.26,19.57,21.87,33.67,14.89,1.46,96.03,6.59,1.41,2.34
2020,9,28,28.78,18.03,21.37,35.82,13.55,0.05,96.15,6.41,0.52,2.41
2020,9,29,28.93,16.51,21.44,35.97,12.33,0,96.08,4.79,1.44,2.1
2020,9,30,28.55,15.3,22.01,36,11.41,0,96.01,4.82,1.92,2.66
2020,10,1,27.83,15.33,20.92,36.12,11.41,0,95.98,8.17,4.74,3.78
2020,10,2,26.76,11.27,19.15,35.92,8.79,0,96.04,8.79,4.17,3.64
2020,10,3,27.05,10.84,18.09,35.82,8.73,0,96.11,5.68,1.28,2.12
2020,10,4,26.75,10.58,19.51,36.05,8.54,0,96.16,4.64,0.85,2.09
2020,10,5,27.26,8.61,20.48,36.39,7.39,0,96.13,5.05,1.36,2.63
2020,10,6,27.86,10.43,20.64,36.26,8.3,0,96.18,3.84,2.44,2.27
2020,10,7,27.46,10.11,19.61,36.14,8.12,0,96.32,4.89,1.83,2.3
2020,10,8,26.85,8.87,19.17,35.17,7.45,0,96.38,5.02,2.48,2.38
2020,10,9,27.4,10.25,21.13,35.69,8.18,0,96.37,3.98,1.88,2.2
2020,10,10,27.09,10.43,20.89,35.78,8.3,0,96.26,4.55,1.91,2.51
2020,10,11,27.3,8.2,19.76,35.8,7.14,0,96.09,4.44,2.69,2.28
2020,10,12,27.18,7.87,21.01,35.25,7.02,0,95.95,4.48,1.51,1.85
2020,10,13,26.1,7.98,18.76,35.34,7.08,0,96.01,6.12,2.05,2.66
2020,10,14,26.46,10.62,19.79,34.92,8.36,0,96.1,7.73,3.73,3.38
2020,10,15,26.76,13.01,21.8,33.9,9.83,0,96.15,7.81,3.12,3.38
2020,10,16,27.12,11.37,21.04,34.84,8.85,0,96.1,7.5,1.53,2.77
2020,10,17,27.46,13.21,21.73,34.16,10.07,0,96.19,7.34,1.93,3.03
